date,season,neutral,playoff,team1,team2,qbelo1_pre,qbelo2_pre,qbelo_prob1,elo_prob2,elo1_post,elo2_post,score1,score2
12/9/1923,1923,0,,ARI,MIL,,,,0.328486359,1554.307,1526.367,12,14
12/9/1923,1923,0,,LOU,OOR,,,,0.277923704,1324.302,1317.02,0,19
12/9/1923,1923,0,,CHI,RII,,,,0.250537356,1655.089,1500.818,29,7
9/27/1924,1924,0,,FYJ,RCH,,,,0.409404512,1438.487,1390.636,21,0
9/28/1924,1924,0,,RII,CHI,,,,0.554251792,1503.867,1603.405,0,0
9/28/1924,1924,0,,DUL,GB,,,,0.579456548,1431.591,1519.309,6,3
9/28/1924,1924,0,,RAC,HAM,,,,0.331847269,1500.302,1413.563,10,0
9/28/1924,1924,0,,ARI,MIL,,,,0.381923962,1555.517,1501.599,17,7
10/4/1924,1924,0,,FYJ,KEN,,,,0.236608283,1452.599,1285.887,31,6
10/5/1924,1924,0,,RII,RAC,,,,0.402588341,1521.846,1482.322,9,0
10/5/1924,1924,0,,DAY,FYJ,,,,0.410206469,1471.135,1432.143,19,7
10/5/1924,1924,0,,MNN,DUL,,,,0.394492927,1423.647,1448.967,0,3
10/5/1924,1924,0,,BFF,COL,,,,0.318648169,1554.403,1455.646,13,0
10/5/1924,1924,0,,CIB,CHI,,,,0.669383256,1431.44,1587.829,16,14
10/5/1924,1924,0,,RCH,AKR,,,,0.519891028,1377.407,1482.693,0,3
10/5/1924,1924,0,,ARI,GB,,,,0.358334535,1565.015,1509.81,3,0
10/5/1924,1924,0,,MIL,KCB,,,,0.177311844,1505.984,1295.615,3,0
10/11/1924,1924,0,,FYJ,CIB,,,,0.406557038,1429.293,1434.29,3,3
10/12/1924,1924,0,,RII,HAM,,,,0.2694338,1538.31,1397.1,26,0
10/12/1924,1924,0,,BFF,DAY,,,,0.298699333,1523.129,1502.409,0,7
10/12/1924,1924,0,,RCH,COL,,,,0.519043237,1356.398,1476.655,7,15
10/12/1924,1924,0,,CIB,AKR,,,,0.476133149,1460.495,1456.488,29,14
10/12/1924,1924,0,,MIL,KEN,,,,0.162308608,1514.867,1277.005,21,0
10/12/1924,1924,0,,CHI,RAC,,,,0.272590844,1580.894,1489.258,10,10
10/12/1924,1924,0,,ARI,MNN,,,,0.233625831,1576.289,1412.373,13,0
10/12/1924,1924,0,,GB,KCB,,,,0.166981112,1518.207,1287.219,16,0
10/18/1924,1924,0,,FYJ,COL,,,,0.474638661,1455.974,1449.974,23,7
10/19/1924,1924,0,,KEN,HAM,,,,0.578630093,1279.403,1394.702,6,6
10/19/1924,1924,0,,RII,DAY,,,,0.358740978,1559.196,1481.523,20,0
10/19/1924,1924,0,,RAC,KCB,,,,0.176942674,1496.825,1279.652,13,3
10/19/1924,1924,0,,GB,MIL,,,,0.402899891,1540.796,1492.278,17,0
10/19/1924,1924,0,,BFF,RCH,,,,0.208506597,1535.564,1343.964,26,0
10/19/1924,1924,0,,CHI,ARI,,,,0.401149313,1596.027,1561.155,6,0
10/26/1924,1924,0,,KCB,RII,,,,0.774695031,1328.293,1510.555,23,7
10/26/1924,1924,0,,CIB,RCH,,,,0.260190929,1480.177,1324.282,59,0
10/26/1924,1924,0,,GB,MNN,,,,0.247231557,1554.411,1398.758,19,0
10/26/1924,1924,0,,DUL,KEN,,,,0.205828044,1461.974,1266.396,32,0
10/26/1924,1924,0,,ARI,HAM,,,,0.208770819,1536.638,1419.219,3,6
10/26/1924,1924,0,,CHI,FYJ,,,,0.234983887,1610.789,1441.211,33,3
10/26/1924,1924,0,,DAY,COL,,,,0.364524281,1448.491,1483.006,6,17
10/26/1924,1924,0,,BFF,AKR,,,,0.303778693,1544.741,1447.311,17,13
10/26/1924,1924,0,,MIL,RAC,,,,0.413868606,1463.374,1525.729,0,10
11/1/1924,1924,0,,FYJ,AKR,,,,0.416038888,1466.966,1421.557,23,0
11/2/1924,1924,0,,GB,RAC,,,,0.3683558,1564.207,1515.933,6,3
11/2/1924,1924,0,,ARI,MIL,,,,0.310900754,1502.776,1497.237,8,17
11/2/1924,1924,0,,BFF,FYJ,,,,0.305364953,1496.919,1514.788,0,24
11/2/1924,1924,0,,MNN,DUL,,,,0.49743264,1379.183,1481.549,0,6
11/2/1924,1924,0,,CIB,DAY,,,,0.364341616,1505.19,1423.478,35,0
11/2/1924,1924,0,,COL,AKR,,,,0.325655956,1504.156,1400.406,30,0
11/2/1924,1924,0,,CHI,RII,,,,0.27865092,1604.039,1517.305,3,3
11/2/1924,1924,0,,KCB,HAM,,,,0.537241415,1310.493,1437.019,0,6
11/8/1924,1924,0,,FYJ,KCB,,,,0.175059314,1525.966,1299.314,42,7
11/9/1924,1924,0,,ARI,DAY,,,,0.303508482,1520.88,1405.374,23,0
11/9/1924,1924,0,,GB,DUL,,,,0.299435422,1579.018,1466.738,13,0
11/9/1924,1924,0,,RAC,RII,,,,0.409442093,1499.072,1534.167,3,6
11/9/1924,1924,0,,CHI,COL,,,,0.279057235,1614.142,1494.053,12,6
11/9/1924,1924,0,,AKR,CIB,,,,0.557004847,1377.44,1528.157,7,20
11/9/1924,1924,0,,MIL,MNN,,,,0.258506889,1511.99,1364.429,28,7
11/9/1924,1924,0,,BFF,KEN,,,,0.154312892,1505.985,1257.33,27,0
11/11/1924,1924,0,,KCB,MIL,,,,0.700586313,1323.488,1487.817,7,3
11/15/1924,1924,0,,FYJ,MNN,,,,0.213483896,1539.502,1350.894,39,7
11/16/1924,1924,0,,RII,KCB,,,,0.169815433,1542.89,1314.765,17,0
11/16/1924,1924,0,,CIB,FYJ,,,,0.42339229,1506.977,1560.681,7,12
11/16/1924,1924,0,,BFF,DAY,,,,0.278214913,1517.355,1394.004,14,6
11/16/1924,1924,0,,ARI,AKR,,,,0.231497082,1532.041,1366.279,13,0
11/16/1924,1924,0,,MIL,GB,,,,0.537634953,1468.814,1598.021,10,17
11/16/1924,1924,0,,COL,RCH,,,,0.205633332,1504.581,1313.753,16,0
11/16/1924,1924,0,,CHI,RAC,,,,0.261813083,1606.878,1506.336,3,3
11/22/1924,1924,0,,RCH,BFF,,,,0.689515939,1297.203,1533.906,0,16
11/22/1924,1924,0,,FYJ,MIL,,,,0.288434584,1575.611,1453.884,21,6
11/23/1924,1924,0,,CIB,COL,,,,0.404207868,1523.288,1488.27,7,0
11/23/1924,1924,0,,CHI,GB,,,,0.395283848,1617.481,1587.417,3,0
11/23/1924,1924,0,,BFF,MIL,,,,0.302628194,1486.452,1501.338,0,23
11/23/1924,1924,0,,ARI,RAC,,,,0.372351978,1528.148,1510.229,10,10
11/23/1924,1924,0,,RII,DUL,,,,0.307350304,1508.806,1500.823,0,9
11/27/1924,1924,0,,FYJ,DAY,,,,0.194726807,1587.021,1382.594,32,7
11/27/1924,1924,0,,AKR,BFF,,,,0.578739564,1403.505,1449.226,22,0
11/27/1924,1924,0,,ARI,CHI,,,,0.534960859,1499.714,1645.916,0,21
11/27/1924,1924,0,,KCB,GB,,,,0.767694936,1304.215,1597.966,6,17
11/27/1924,1924,0,,CIB,MIL,,,,0.377417433,1550.766,1473.859,53,10
11/29/1924,1924,0,,FYJ,BFF,,,,0.237328551,1602.942,1433.304,45,7
11/30/1924,1924,0,,CHI,MIL,,,,0.203492113,1656.535,1463.24,31,14
11/30/1924,1924,0,,RAC,GB,,,,0.532674542,1532.614,1575.582,7,0
9/20/1925,1925,0,,GB,HAM,,,,0.287834775,1566.603,1445.13,14,0
9/20/1925,1925,0,,RII,CHI,,,,0.548041564,1509.002,1604.558,0,0
9/26/1925,1925,0,,FYJ,BFF,,,,0.264019636,1585.167,1442.33,27,7
9/27/1925,1925,0,,CBD,RCH,,,,0.239660958,1511.166,1357.334,14,7
9/27/1925,1925,0,,GB,CHI,,,,0.461157538,1581.267,1589.894,14,10
9/27/1925,1925,0,,AKR,CIB,,,,0.547596667,1460.459,1512.388,7,0
9/27/1925,1925,0,,PTB,BFF,,,,0.359041639,1501.126,1419.208,28,0
9/27/1925,1925,0,,ARI,HAM,,,,0.332139618,1478.723,1467.883,6,10
9/27/1925,1925,0,,DPN,COL,,,,0.677368133,1329.923,1463.924,7,0
9/27/1925,1925,0,,RII,DAY,,,,0.295887709,1502.777,1429.621,0,0
9/27/1925,1925,0,,DUL,KCB,,,,0.24440457,1479.216,1394.143,0,3
10/3/1925,1925,0,,FYJ,PRV,,,,0.29601485,1596.69,1488.145,7,0
10/4/1925,1925,0,,RII,GB,,,,0.519403921,1517.267,1566.777,3,0
10/4/1925,1925,0,,ARI,MIL,,,,0.405363179,1506.701,1449.183,34,0
10/4/1925,1925,0,,PTB,PRV,,,,0.389623588,1476.498,1512.773,0,6
10/4/1925,1925,0,,BFF,RCH,,,,0.325118925,1413.875,1362.668,0,0
10/4/1925,1925,0,,CBD,DAY,,,,0.300781156,1526.44,1414.348,14,0
10/4/1925,1925,0,,CIB,COL,,,,0.342279754,1521.413,1454.899,3,0
10/4/1925,1925,0,,AKR,KCB,,,,0.319533677,1473,1381.602,14,7
10/4/1925,1925,0,,DPN,CHI,,,,0.754423115,1337.683,1582.135,0,0
10/10/1925,1925,0,,FYJ,CBD,,,,0.31462998,1607.312,1515.818,12,7
10/11/1925,1925,0,,ARI,COL,,,,0.337967176,1522.092,1439.508,19,9
10/11/1925,1925,0,,PRV,NYG,,,,0.168122834,1520.857,1291.915,14,0
10/11/1925,1925,0,,GB,MIL,,,,0.259014779,1583.355,1432.605,31,0
10/11/1925,1925,0,,CHI,HAM,,,,0.262724156,1597.153,1452.865,28,7
10/11/1925,1925,0,,DPN,FYJ,,,,0.764577066,1361.055,1583.939,3,0
10/11/1925,1925,0,,PTB,CBD,,,,0.463110662,1507.327,1484.989,28,0
10/11/1925,1925,0,,BFF,AKR,,,,0.491546001,1413.617,1473.258,0,0
10/11/1925,1925,0,,CIB,KCB,,,,0.235234405,1527.38,1375.636,16,13
10/11/1925,1925,0,,DUL,RII,,,,0.461294862,1451.238,1545.245,0,12
10/17/1925,1925,0,,FYJ,NYG,,,,0.113528472,1586.085,1289.769,5,3
10/18/1925,1925,0,,PRV,PTB,,,,0.388872278,1475.793,1552.391,0,34
10/18/1925,1925,0,,GB,RII,,,,0.355820993,1604.051,1524.549,20,0
10/18/1925,1925,0,,ARI,KCB,,,,0.228422774,1533.091,1364.637,20,7
10/18/1925,1925,0,,NYG,FYJ,,,,0.79109888,1279.531,1596.323,0,14
10/18/1925,1925,0,,CBD,AKR,,,,0.391336172,1448.532,1509.714,3,20
10/18/1925,1925,0,,CHI,CIB,,,,0.315222387,1609.506,1515.027,7,0
10/18/1925,1925,0,,BFF,COL,,,,0.443954141,1435.295,1417.83,17,6
10/18/1925,1925,0,,DPN,DAY,,,,0.483158646,1379.76,1395.644,6,0
10/24/1925,1925,0,,FYJ,DAY,,,,0.178085696,1600.729,1391.238,3,0
10/25/1925,1925,0,,DPN,AKR,,,,0.592402294,1382.578,1506.896,0,0
10/25/1925,1925,0,,ARI,CHI,,,,0.516421597,1556.997,1585.6,9,0
10/25/1925,1925,0,,RII,KCB,,,,0.215058764,1515.858,1373.327,3,3
10/25/1925,1925,0,,GB,RCH,,,,0.146329755,1611.872,1354.847,33,13
10/31/1925,1925,0,,FYJ,COL,,,,0.193563216,1611.151,1407.407,19,0
11/1/1925,1925,0,,AKR,DAY,,,,0.26115944,1519.968,1378.167,17,3
11/1/1925,1925,0,,MIL,GB,,,,0.65876011,1419.98,1624.497,0,6
11/1/1925,1925,0,,DPN,HAM,,,,0.507608017,1413.561,1421.882,26,6
11/1/1925,1925,0,,PRV,RCH,,,,0.255328692,1489.403,1341.237,17,0
11/1/1925,1925,0,,BFF,FYJ,,,,0.65433253,1420.14,1626.306,3,12
11/1/1925,1925,0,,CHI,RII,,,,0.315260908,1597.161,1504.297,6,0
11/1/1925,1925,0,,ARI,DUL,,,,0.2723033,1565.131,1443.104,10,6
11/1/1925,1925,0,,NYG,CIB,,,,0.727396601,1326.774,1467.784,19,0
11/1/1925,1925,0,,PTB,COL,,,,0.22991963,1565.171,1394.627,20,0
11/3/1925,1925,0,,NYG,BFF,,,,0.540731494,1349.556,1397.358,7,0
11/7/1925,1925,0,,FYJ,AKR,,,,0.271643355,1638.393,1507.881,17,7
11/8/1925,1925,0,,DPN,MIL,,,,0.41648509,1438.64,1394.901,21,0
11/8/1925,1925,0,,ARI,GB,,,,0.491892733,1578.734,1610.893,9,6
11/8/1925,1925,0,,CHI,FYJ,,,,0.465848357,1624.774,1610.78,19,0
11/8/1925,1925,0,,NYG,COL,,,,0.471351277,1377.543,1366.639,19,0
11/8/1925,1925,0,,CBD,CIB,,,,0.434541204,1465.099,1451.217,6,0
11/8/1925,1925,0,,PRV,BFF,,,,0.28822433,1502.305,1384.456,10,0
11/8/1925,1925,0,,PTB,AKR,,,,0.330935311,1584.553,1488.5,21,0
11/11/1925,1925,0,,DPN,CIB,,,,0.425124594,1457.762,1432.095,22,13
11/11/1925,1925,0,,NYG,RCH,,,,0.358204834,1395.618,1323.163,13,0
11/14/1925,1925,0,,FYJ,PTB,,,,0.37164999,1632.509,1562.824,20,0
11/15/1925,1925,0,,GB,DAY,,,,0.152665198,1616.486,1372.575,7,0
11/15/1925,1925,0,,PTB,RCH,,,,0.14757236,1568.52,1317.467,14,6
11/15/1925,1925,0,,NYG,PRV,,,,0.559706173,1403.527,1494.396,13,12
11/15/1925,1925,0,,RII,KCB,,,,0.244513018,1518.567,1359.056,35,12
11/15/1925,1925,0,,CHI,DPN,,,,0.208239773,1634.976,1447.56,14,0
11/15/1925,1925,0,,ARI,BFF,,,,0.183543169,1588.226,1374.965,23,6
11/21/1925,1925,0,,FYJ,CIB,,,,0.17830909,1581.899,1482.704,0,14
11/22/1925,1925,0,,NYG,KCB,,,,0.34747296,1416.409,1346.174,9,3
11/22/1925,1925,0,,DPN,RCH,,,,0.245446796,1461.288,1303.739,20,0
11/22/1925,1925,0,,PTB,CIB,,,,0.29563592,1584.813,1466.411,24,6
11/22/1925,1925,0,,RII,MIL,,,,0.252363045,1534.96,1378.508,40,7
11/22/1925,1925,0,,CHI,GB,,,,0.382108784,1657.735,1593.727,21,0
11/22/1925,1925,0,,PRV,FYJ,,,,0.532339212,1522.783,1553.511,20,7
11/22/1925,1925,0,,CBD,COL,,,,0.280708205,1475.268,1356.47,6,0
11/22/1925,1925,0,,ARI,DAY,,,,0.165818523,1596.191,1364.61,14,0
11/26/1925,1925,0,,DPN,RII,,,,0.51247742,1447.824,1548.424,3,6
11/26/1925,1925,0,,CHI,ARI,,,,0.325535874,1652.414,1601.512,0,0
11/26/1925,1925,0,,PTB,GB,,,,0.419979641,1613.2,1565.34,31,0
11/26/1925,1925,0,,CIB,KCB,,,,0.256105475,1419.455,1393.131,0,17
11/28/1925,1925,0,,FYJ,GB,,,,0.424072616,1569.626,1549.225,13,7
11/29/1925,1925,0,,CHI,COL,,,,0.11127723,1653.739,1355.145,14,13
11/29/1925,1925,0,,ARI,RII,,,,0.336312823,1614.786,1535.15,7,0
11/29/1925,1925,0,,NYG,DAY,,,,0.33797104,1436.808,1344.211,23,0
11/29/1925,1925,0,,PRV,CIB,,,,0.275085081,1515.924,1426.314,7,7
11/29/1925,1925,0,,PTB,FYJ,,,,0.348644639,1639.195,1543.631,49,0
12/5/1925,1925,0,,CHI,FYJ,,,,0.267370912,1664.039,1533.331,14,7
12/6/1925,1925,0,,CIB,CBD,,,,0.476924354,1444.741,1456.842,6,0
12/6/1925,1925,0,,ARI,PTB,,,,0.441849188,1583.988,1669.993,7,21
12/6/1925,1925,0,,PRV,GB,,,,0.454507631,1500.579,1564.571,10,13
12/6/1925,1925,0,,NYG,CHI,,,,0.717861123,1423.328,1677.518,7,19
12/9/1925,1925,0,,PRV,CHI,,,,0.655741241,1519.734,1658.363,9,6
12/10/1925,1925,0,,ARI,MIL,,,,0.174076393,1596.682,1365.814,59,0
12/12/1925,1925,0,,ARI,HAM,,,,0.200944804,1606.245,1412.318,13,0
12/12/1925,1925,0,,CIB,FYJ,,,,0.533896666,1459.704,1518.368,3,0
12/12/1925,1925,0,,DPN,CHI,,,,0.697999524,1494.032,1612.155,21,0
12/13/1925,1925,0,,NYG,CHI,,,,0.671020779,1456.073,1579.41,9,0
12/13/1925,1925,0,,PRV,FYJ,,,,0.405636558,1492.803,1545.299,6,14
12/20/1925,1925,0,,CIB,FYJ,,,,0.529603922,1441.567,1563.436,7,13
9/19/1926,1926,0,,MIL,CHI,,,,0.609577998,1401.752,1565.064,7,10
9/19/1926,1926,0,,ARI,COL,,,,0.207871761,1582.68,1394.914,14,0
9/19/1926,1926,0,,DUL,KCB,,,,0.362171313,1478.154,1416.002,7,0
9/19/1926,1926,0,,GB,DPN,,,,0.344145712,1564.958,1477.443,21,0
9/25/1926,1926,0,,FYJ,AKR,,,,0.340346284,1539.088,1498.869,6,6
9/26/1926,1926,0,,MIL,DPN,,,,0.515380732,1421.908,1457.288,6,0
9/26/1926,1926,0,,RAC,HAM,,,,0.463837831,1416.099,1430.497,6,3
9/26/1926,1926,0,,ARI,LAB,,,,0.119055279,1588.381,1294.299,15,0
9/26/1926,1926,0,,HRT,NYG,,,,0.490636769,1382.306,1503.965,0,21
9/26/1926,1926,0,,BFF,AKR,,,,0.522376245,1440.19,1476.989,7,0
9/26/1926,1926,0,,GB,CHI,,,,0.407681107,1562.143,1567.879,6,6
9/26/1926,1926,0,,CBD,COL,,,,0.305114696,1434.77,1433.039,2,14
9/26/1926,1926,0,,PRV,BRL,,,,0.181318623,1505.421,1291.448,13,0
10/2/1926,1926,0,,FYJ,HRT,,,,0.218115922,1549.547,1371.848,13,0
10/3/1926,1926,0,,HRT,FYJ,,,,0.65672818,1356.188,1565.207,0,10
10/3/1926,1926,0,,BFF,DAY,,,,0.350203178,1421.249,1416.748,0,3
10/3/1926,1926,0,,PTB,COL,,,,0.194411971,1619.842,1428.192,3,0
10/3/1926,1926,0,,PRV,NYG,,,,0.405511657,1496.923,1512.463,6,7
10/3/1926,1926,0,,ARI,RAC,,,,0.203282263,1599.554,1404.926,20,0
10/3/1926,1926,0,,DPN,CHI,,,,0.565236714,1445.478,1579.689,7,10
10/3/1926,1926,0,,GB,DUL,,,,0.29783064,1555.977,1484.32,0,0
10/3/1926,1926,0,,AKR,HAM,,,,0.344839864,1495.962,1411.524,17,0
10/3/1926,1926,0,,MIL,LAB,,,,0.248104648,1389.838,1326.369,0,6
10/3/1926,1926,0,,CBD,LOU,,,,0.248147605,1446.813,1295.157,13,0
10/9/1926,1926,0,,FYJ,BFF,,,,0.230967018,1579.694,1406.762,30,0
10/10/1926,1926,0,,HAM,DUL,,,,0.511217463,1379.419,1516.425,0,26
10/10/1926,1926,0,,AKR,CBD,,,,0.341392602,1491.125,1451.65,0,0
10/10/1926,1926,0,,PRV,COL,,,,0.316518582,1514.8,1410.315,19,0
10/10/1926,1926,0,,BRL,HRT,,,,0.49962583,1310.89,1336.745,6,0
10/10/1926,1926,0,,RAC,MIL,,,,0.386743029,1373.297,1421.467,2,13
10/10/1926,1926,0,,CHI,NYG,,,,0.318395764,1592.18,1499.972,7,0
10/10/1926,1926,0,,DPN,KCB,,,,0.367292993,1462.368,1399.113,10,0
10/10/1926,1926,0,,GB,ARI,,,,0.469208837,1535.116,1620.414,7,13
10/10/1926,1926,0,,PTB,DAY,,,,0.176059963,1629.083,1407.506,24,6
10/16/1926,1926,0,,BRL,PTB,,,,0.811149406,1300.42,1639.553,0,21
10/16/1926,1926,0,,COL,KCB,,,,0.392061747,1381.314,1428.114,0,9
10/16/1926,1926,0,,FYJ,NYG,,,,0.302992779,1590.758,1488.908,6,0
10/17/1926,1926,0,,DPN,LOU,,,,0.208050965,1476.938,1280.587,47,0
10/17/1926,1926,0,,DAY,BFF,,,,0.406500096,1399.025,1415.243,6,7
10/17/1926,1926,0,,PTB,BRL,,,,0.088961898,1643.624,1296.35,14,0
10/17/1926,1926,0,,ARI,CHI,,,,0.368956035,1583.074,1629.52,0,16
10/17/1926,1926,0,,RAC,DUL,,,,0.610577634,1350.048,1539.674,0,21
10/17/1926,1926,0,,NYG,FYJ,,,,0.552833448,1471.791,1607.874,0,6
10/17/1926,1926,0,,GB,MIL,,,,0.263397071,1545.248,1411.335,7,0
10/17/1926,1926,0,,CBD,LAB,,,,0.250613026,1428.906,1349.114,13,16
10/23/1926,1926,0,,BRL,COL,,,,0.528698927,1319.796,1357.868,20,12
10/23/1926,1926,0,,FYJ,CBD,,,,0.197119981,1618.132,1418.648,17,0
10/24/1926,1926,0,,NYG,KCB,,,,0.348510005,1489.32,1410.585,13,0
10/24/1926,1926,0,,CHI,DUL,,,,0.290828173,1645.52,1523.674,24,6
10/24/1926,1926,0,,MIL,ARI,,,,0.648952749,1406.694,1587.715,2,3
10/24/1926,1926,0,,DPN,AKR,,,,0.427391167,1504.159,1463.904,25,0
10/24/1926,1926,0,,HRT,BRL,,,,0.384205352,1354.509,1302.032,16,6
10/24/1926,1926,0,,PRV,PTB,,,,0.590830693,1547.756,1610.668,14,0
10/24/1926,1926,0,,BFF,LAB,,,,0.319767779,1409.747,1354.611,0,0
10/24/1926,1926,0,,GB,RAC,,,,0.182749155,1556.96,1338.336,35,0
10/30/1926,1926,0,,FYJ,PRV,,,,0.314473596,1608.005,1557.883,6,7
10/31/1926,1926,0,,HRT,KCB,,,,0.487160155,1336.057,1429.038,2,7
10/31/1926,1926,0,,PTB,BFF,,,,0.177881883,1619.263,1401.151,14,0
10/31/1926,1926,0,,PRV,FYJ,,,,0.478601915,1543.328,1622.56,3,6
10/31/1926,1926,0,,ARI,GB,,,,0.365583705,1569.325,1575.35,0,3
10/31/1926,1926,0,,CHI,AKR,,,,0.194718683,1655.642,1453.782,17,0
10/31/1926,1926,0,,DPN,CBD,,,,0.296001654,1514.941,1407.866,6,0
10/31/1926,1926,0,,MIL,DUL,,,,0.574252056,1400.928,1529.44,6,7
11/2/1926,1926,0,,NYG,CBD,,,,0.300891337,1483.248,1413.939,7,7
11/6/1926,1926,0,,FYJ,ARI,,,,0.336123972,1643.586,1548.299,33,7
11/7/1926,1926,0,,HRT,CBD,,,,0.518530198,1360.077,1389.919,16,7
11/7/1926,1926,0,,NYG,ARI,,,,0.500073395,1513.698,1517.849,20,0
11/7/1926,1926,0,,DPN,DUL,,,,0.42783076,1512.74,1531.641,0,0
11/7/1926,1926,0,,MIL,GB,,,,0.652463083,1380.461,1595.818,0,21
11/7/1926,1926,0,,BRL,KCB,,,,0.588298337,1296.481,1434.589,9,10
11/7/1926,1926,0,,PRV,LAB,,,,0.188388959,1530.61,1367.329,6,7
11/7/1926,1926,0,,CHI,LOU,,,,0.073565975,1660.001,1276.228,34,0
11/7/1926,1926,0,,PTB,AKR,,,,0.209696585,1632.76,1440.286,34,0
11/7/1926,1926,0,,BFF,COL,,,,0.349025144,1423.079,1335.94,26,0
11/11/1926,1926,0,,NYG,DUL,,,,0.432690611,1519.571,1525.768,14,13
11/11/1926,1926,0,,CHI,ARI,,,,0.232818761,1670.206,1507.644,10,0
11/11/1926,1926,0,,PRV,CBD,,,,0.234324315,1543.449,1377.08,21,2
11/11/1926,1926,0,,PTB,LAB,,,,0.129869428,1638.175,1361.914,10,0
11/13/1926,1926,0,,FYJ,DUL,,,,0.258767378,1655.044,1514.31,10,0
11/14/1926,1926,0,,DPN,DAY,,,,0.263323365,1505.522,1406.243,0,0
11/14/1926,1926,0,,BRL,CBD,,,,0.522433694,1328.006,1345.555,19,0
11/14/1926,1926,0,,HRT,BFF,,,,0.497124679,1340.488,1442.667,7,13
11/14/1926,1926,0,,GB,LOU,,,,0.098511144,1600.359,1271.686,14,0
11/14/1926,1926,0,,CHI,MIL,,,,0.114855472,1672.948,1377.719,10,7
11/14/1926,1926,0,,PRV,KCB,,,,0.268780503,1493.66,1484.378,0,22
11/14/1926,1926,0,,NYG,LAB,,,,0.217258141,1485.678,1395.807,0,6
11/14/1926,1926,0,,PTB,DUL,,,,0.252146972,1650.431,1502.054,13,0
11/20/1926,1926,0,,FYJ,DAY,,,,0.141075749,1663.893,1397.395,35,0
11/21/1926,1926,0,,PTB,HAM,,,,0.126281957,1654.987,1374.863,7,0
11/21/1926,1926,0,,HRT,DAY,,,,0.488355343,1368.059,1369.824,16,0
11/21/1926,1926,0,,CBD,DUL,,,,0.628715582,1329.89,1517.718,2,10
11/21/1926,1926,0,,CHI,GB,,,,0.311733824,1684.366,1588.941,19,13
11/21/1926,1926,0,,BFF,KCB,,,,0.466534542,1430.82,1496.225,0,2
11/21/1926,1926,0,,BRL,LAB,,,,0.504030876,1297.844,1425.968,0,20
11/21/1926,1926,0,,NYG,PRV,,,,0.418673303,1510.907,1468.431,21,0
11/25/1926,1926,0,,FYJ,GB,,,,0.308822823,1675.193,1577.641,20,14
11/25/1926,1926,0,,PTB,PRV,,,,0.190298351,1662.492,1460.926,8,0
11/25/1926,1926,0,,BRL,NYG,,,,0.701053409,1281.653,1527.098,0,17
11/25/1926,1926,0,,DPN,LAB,,,,0.303197054,1484.844,1446.646,6,9
11/25/1926,1926,0,,CHI,ARI,,,,0.199174191,1675.191,1516.819,0,0
11/25/1926,1926,0,,CBD,AKR,,,,0.564960843,1331.872,1438.304,0,0
11/27/1926,1926,0,,HRT,DUL,,,,0.619478751,1347.296,1538.481,0,16
11/27/1926,1926,0,,FYJ,DPN,,,,0.18695675,1677.515,1482.521,7,6
11/28/1926,1926,0,,CHI,CBD,,,,0.087028175,1680.452,1326.611,35,0
11/28/1926,1926,0,,DPN,GB,,,,0.5432379,1463.782,1596.381,0,7
11/28/1926,1926,0,,PRV,DUL,,,,0.518060237,1461.477,1537.93,0,0
11/28/1926,1926,0,,NYG,BRL,,,,0.143432931,1535.475,1273.276,27,0
11/28/1926,1926,0,,PTB,BFF,,,,0.153451711,1651.923,1441.39,0,0
11/28/1926,1926,0,,ARI,KCB,,,,0.379253328,1493.674,1519.37,2,7
12/4/1926,1926,0,,CHI,FYJ,,,,0.403458108,1671.919,1686.048,6,7
12/5/1926,1926,0,,KCB,LAB,,,,0.311567112,1528.808,1437.208,7,3
12/11/1926,1926,0,,PRV,FYJ,,,,0.714749525,1444.355,1703.17,0,24
12/12/1926,1926,0,,PTB,CHI,,,,0.435593849,1639.263,1684.579,7,9
12/12/1926,1926,0,,KCB,DUL,,,,0.420271338,1543.496,1523.243,12,7
12/18/1926,1926,0,,PTB,FYJ,,,,0.498427052,1639.215,1703.218,0,0
12/19/1926,1926,0,,GB,CHI,,,,0.533335083,1597.397,1683.562,3,3
9/18/1927,1927,0,,GB,DAY,,,,0.223131152,1577.6,1403.881,14,0
9/24/1927,1927,0,,FYJ,DAY,,,,0.152265008,1609.955,1431.072,3,6
9/25/1927,1927,0,,PTB,BFF,,,,0.243543464,1608.494,1448.575,22,0
9/25/1927,1927,0,,ARI,CHI,,,,0.587722398,1478.98,1642.511,0,9
9/25/1927,1927,0,,GB,CIB,,,,0.166592327,1582.896,1357.622,12,7
9/25/1927,1927,0,,PRV,NYG,,,,0.493879747,1442.286,1547.601,0,8
10/2/1927,1927,0,,GB,CHI,,,,0.492250983,1575.84,1649.567,6,7
10/2/1927,1927,0,,CIB,NYG,,,,0.672483019,1362.883,1542.341,0,0
10/2/1927,1927,0,,DAY,NYA,,,,0.324027328,1411.175,1388.231,3,6
10/2/1927,1927,0,,PRV,BFF,,,,0.416303235,1456.816,1434.045,5,0
10/2/1927,1927,0,,ARI,PTB,,,,0.591790566,1510.255,1577.219,19,7
10/8/1927,1927,0,,FYJ,DAY,,,,0.179691391,1600.186,1420.944,0,0
10/9/1927,1927,0,,GB,DUL,,,,0.329168591,1594.816,1498.185,20,0
10/9/1927,1927,0,,CIB,NYA,,,,0.443182655,1340.815,1410.299,7,13
